股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
2380,2021-07-05,2021-07-06,12.2,11.9,-2.46,1,失敗
2412,2021-07-05,2021-07-06,114.5,114.0,-0.44,1,失敗
3046,2021-07-05,2021-07-12,24.8,24.8,0.0,7,失敗
6187,2021-07-05,2021-07-07,134.5,130.5,-2.97,2,失敗
00783,2021-07-06,2021-07-07,22.58,22.7,0.53,1,勝利
1101,2021-07-06,2021-07-07,51.2,51.3,0.2,1,勝利
2453,2021-07-06,2021-07-07,24.75,24.6,-0.61,1,失敗
4971,2021-07-06,2021-07-08,55.0,53.2,-3.27,2,失敗
5210,2021-07-06,2021-07-13,10.2,10.75,5.39,7,勝利
5905,2021-07-06,2021-07-13,13.3,13.7,3.01,7,勝利
8929,2021-07-06,2021-07-07,23.2,22.2,-4.31,1,失敗
00639,2021-07-07,2021-07-09,17.27,17.07,-1.16,2,失敗
00739,2021-07-07,2021-07-08,28.63,28.56,-0.24,1,失敗
00743,2021-07-07,2021-07-09,30.26,30.0,-0.86,2,失敗
6641,2021-07-07,2021-07-08,68.4,67.5,-1.32,1,失敗
8454,2021-07-07,2021-07-08,1655.0,1635.0,-1.21,1,失敗
2888,2021-07-08,2021-07-15,9.57,9.77,2.09,7,勝利
8074,2021-07-08,2021-07-15,20.9,21.35,2.15,7,勝利
8437,2021-07-08,2021-07-15,176.0,185.0,5.11,7,勝利
0050,2021-07-12,2021-07-19,139.0,138.3,-0.5,7,失敗
00639,2021-07-12,2021-07-19,17.51,17.31,-1.14,7,失敗
00640L,2021-07-12,2021-07-15,28.67,28.38,-1.01,3,失敗
00645,2021-07-12,2021-07-15,25.54,25.34,-0.78,3,失敗
00690,2021-07-12,2021-07-19,33.1,33.17,0.21,7,勝利
00739,2021-07-12,2021-07-14,28.73,28.63,-0.35,2,失敗
2460,2021-07-12,2021-07-13,33.0,31.65,-4.09,1,失敗
2867,2021-07-12,2021-07-13,9.26,9.27,0.11,1,勝利
3028,2021-07-12,2021-07-13,28.25,27.9,-1.24,1,失敗
3516,2021-07-12,2021-07-19,17.45,17.9,2.58,7,勝利
6219,2021-07-12,2021-07-14,22.6,22.35,-1.11,2,失敗
2207,2021-07-13,2021-07-15,608.0,603.0,-0.82,2,失敗
2337,2021-07-13,2021-07-14,44.45,43.05,-3.15,1,失敗
2462,2021-07-13,2021-07-14,30.8,31.5,2.27,1,勝利
6409,2021-07-13,2021-07-14,1310.0,1325.0,1.15,1,勝利
1232,2021-07-15,2021-07-16,164.5,165.5,0.61,1,勝利
1784,2021-07-15,2021-07-22,42.4,43.75,3.18,7,勝利
4123,2021-07-15,2021-07-19,68.9,69.4,0.73,4,勝利
6123,2021-07-15,2021-07-21,49.7,49.4,-0.6,6,失敗
6560,2021-07-15,2021-07-16,106.0,106.5,0.47,1,勝利
2867,2021-07-16,2021-07-20,9.46,9.29,-1.8,4,失敗
4138,2021-07-16,2021-07-19,54.3,54.3,0.0,3,失敗
5608,2021-07-16,2021-07-19,55.0,55.1,0.18,3,勝利
8038,2021-07-16,2021-07-21,38.8,38.9,0.26,5,勝利
5321,2021-07-19,2021-07-26,35.25,44.4,25.96,7,勝利
5520,2021-07-19,2021-07-20,51.0,50.2,-1.57,1,失敗
5529,2021-07-19,2021-07-21,19.15,18.35,-4.18,2,失敗
00678,2021-07-20,2021-07-27,29.11,29.02,-0.31,7,失敗
4106,2021-07-20,2021-07-21,38.95,35.1,-9.88,1,失敗
4121,2021-07-20,2021-07-21,27.8,25.15,-9.53,1,失敗
00668,2021-07-21,2021-07-28,34.98,35.48,1.43,7,勝利
00739,2021-07-21,2021-07-23,28.73,28.51,-0.77,2,失敗
00852L,2021-07-21,2021-07-28,20.8,21.33,2.55,7,勝利
2227,2021-07-21,2021-07-28,274.5,278.0,1.28,7,勝利
2303,2021-07-21,2021-07-22,50.8,52.0,2.36,1,勝利
2459,2021-07-21,2021-07-28,56.0,54.3,-3.04,7,失敗
3046,2021-07-21,2021-07-22,22.55,22.65,0.44,1,勝利
5347,2021-07-21,2021-07-22,116.5,117.0,0.43,1,勝利
5608,2021-07-21,2021-07-22,51.7,49.85,-3.58,1,失敗
8464,2021-07-21,2021-07-22,418.0,440.5,5.38,1,勝利
00631L,2021-07-22,2021-07-23,131.1,131.2,0.08,1,勝利
00675L,2021-07-22,2021-07-23,51.1,51.15,0.1,1,勝利
00737,2021-07-22,2021-07-23,32.66,32.69,0.09,1,勝利
00757,2021-07-22,2021-07-28,49.75,49.28,-0.94,6,失敗
00830,2021-07-22,2021-07-28,28.94,28.42,-1.8,6,失敗
2330,2021-07-22,2021-07-23,591.0,585.0,-1.02,1,失敗
2887E,2021-07-22,2021-07-23,53.3,53.3,0.0,1,失敗
3023,2021-07-22,2021-07-23,264.5,270.5,2.27,1,勝利
3034,2021-07-22,2021-07-23,497.5,489.0,-1.71,1,失敗
5209,2021-07-22,2021-07-23,68.7,68.8,0.15,1,勝利
5876,2021-07-22,2021-07-23,45.35,45.1,-0.55,1,失敗
6210,2021-07-22,2021-07-23,42.0,42.0,0.0,1,失敗
8358,2021-07-22,2021-07-23,81.4,82.1,0.86,1,勝利
00642U,2021-07-23,2021-07-30,12.36,12.58,1.78,7,勝利
00715L,2021-07-23,2021-07-30,8.7,9.04,3.91,7,勝利
00763U,2021-07-23,2021-07-30,28.31,29.06,2.65,7,勝利
1451,2021-07-23,2021-07-30,22.15,23.2,4.74,7,勝利
2426,2021-07-23,2021-07-28,28.45,26.75,-5.98,5,失敗
4572,2021-07-23,2021-07-28,109.0,110.5,1.38,5,勝利
4961,2021-07-23,2021-07-27,293.0,294.0,0.34,4,勝利
5251,2021-07-23,2021-07-26,14.45,13.9,-3.81,3,失敗
6508,2021-07-23,2021-07-28,30.95,30.3,-2.1,5,失敗
8222,2021-07-23,2021-07-28,14.3,15.95,11.54,5,勝利
8444,2021-07-23,2021-07-26,77.3,77.5,0.26,3,勝利
2337,2021-07-26,2021-07-27,43.0,42.9,-0.23,1,失敗
2423,2021-07-26,2021-07-27,24.5,24.3,-0.82,1,失敗
2611,2021-07-26,2021-07-27,33.3,31.25,-6.16,1,失敗
3060,2021-07-26,2021-07-27,25.4,24.85,-2.17,1,失敗
3529,2021-07-26,2021-07-27,1320.0,1345.0,1.89,1,勝利
5243,2021-07-26,2021-07-28,73.7,66.5,-9.77,2,失敗
6294,2021-07-26,2021-07-27,150.5,151.0,0.33,1,勝利
2612,2021-07-27,2021-07-28,64.6,61.8,-4.33,1,失敗
00678,2021-07-29,2021-08-05,29.49,30.23,2.51,7,勝利
1535,2021-07-29,2021-08-05,39.8,39.0,-2.01,7,失敗
2303,2021-07-29,2021-08-05,54.6,63.4,16.12,7,勝利
2498,2021-07-29,2021-07-30,37.9,39.25,3.56,1,勝利
2641,2021-07-29,2021-07-30,32.45,31.0,-4.47,1,失敗
3033,2021-07-29,2021-07-30,23.7,24.0,1.27,1,勝利
3611,2021-07-29,2021-07-30,231.5,231.0,-0.22,1,失敗
5353,2021-07-29,2021-08-02,17.5,17.5,0.0,4,失敗
8046,2021-07-29,2021-07-30,416.0,397.0,-4.57,1,失敗
8924,2021-07-29,2021-07-30,165.0,163.5,-0.91,1,失敗
1436,2021-07-30,2021-08-02,40.9,39.9,-2.44,3,失敗
2009,2021-07-30,2021-08-02,55.2,56.9,3.08,3,勝利
2423,2021-07-30,2021-08-06,24.75,25.2,1.82,7,勝利
2615,2021-07-30,2021-08-02,223.5,232.0,3.8,3,勝利
4953,2021-07-30,2021-08-02,99.5,100.0,0.5,3,勝利
8131,2021-07-30,2021-08-02,41.4,41.9,1.21,3,勝利
00675L,2021-08-02,2021-08-06,51.15,51.4,0.49,4,勝利
00714,2021-08-02,2021-08-04,22.53,22.3,-1.02,2,失敗
1725,2021-08-02,2021-08-03,20.45,22.0,7.58,1,勝利
2337,2021-08-02,2021-08-09,44.1,43.1,-2.27,7,失敗
4974,2021-08-02,2021-08-03,59.5,60.1,1.01,1,勝利
5520,2021-08-02,2021-08-03,50.4,50.4,0.0,1,失敗
6239,2021-08-02,2021-08-09,111.5,113.5,1.79,7,勝利
6270,2021-08-02,2021-08-09,21.85,22.35,2.29,7,勝利
6508,2021-08-02,2021-08-03,30.75,30.6,-0.49,1,失敗
8097,2021-08-02,2021-08-03,26.95,27.1,0.56,1,勝利
00735,2021-08-03,2021-08-10,33.71,33.68,-0.09,7,失敗
00743,2021-08-03,2021-08-09,30.08,30.3,0.73,6,勝利
00783,2021-08-03,2021-08-09,23.02,23.23,0.91,6,勝利
1608,2021-08-03,2021-08-06,26.7,26.5,-0.75,3,失敗
3036,2021-08-03,2021-08-04,61.0,60.5,-0.82,1,失敗
6461,2021-08-03,2021-08-04,21.9,22.05,0.68,1,勝利
9942,2021-08-03,2021-08-09,102.5,99.8,-2.63,6,失敗
1436,2021-08-04,2021-08-05,40.45,40.6,0.37,1,勝利
2451,2021-08-04,2021-08-11,73.1,72.8,-0.41,7,失敗
2838A,2021-08-04,2021-08-05,53.4,53.3,-0.19,1,失敗
6488,2021-08-04,2021-08-06,893.0,863.0,-3.36,2,失敗
2323,2021-08-05,2021-08-10,10.3,9.9,-3.88,5,失敗
8271,2021-08-05,2021-08-10,52.4,47.7,-8.97,5,失敗
8905,2021-08-05,2021-08-12,23.85,25.5,6.92,7,勝利
1437,2021-08-06,2021-08-10,25.2,25.15,-0.2,4,失敗
2233,2021-08-06,2021-08-09,129.0,123.0,-4.65,3,失敗
4942,2021-08-06,2021-08-13,52.3,50.3,-3.82,7,失敗
1558,2021-08-09,2021-08-10,163.5,162.5,-0.61,1,失敗
2059,2021-08-09,2021-08-10,375.0,365.0,-2.67,1,失敗
2630,2021-08-09,2021-08-10,20.5,20.5,0.0,1,失敗
2643,2021-08-09,2021-08-10,94.5,87.3,-7.62,1,失敗
6192,2021-08-09,2021-08-16,72.0,70.4,-2.22,7,失敗
3709,2021-08-10,2021-08-11,26.6,26.25,-1.32,1,失敗
5007,2021-08-10,2021-08-16,59.0,57.7,-2.2,6,失敗
5871,2021-08-10,2021-08-17,227.5,226.5,-0.44,7,失敗
6294,2021-08-10,2021-08-11,152.5,149.5,-1.97,1,失敗
1727,2021-08-11,2021-08-12,14.6,14.5,-0.68,1,失敗
2883,2021-08-11,2021-08-12,13.9,13.85,-0.36,1,失敗
3455,2021-08-11,2021-08-13,60.9,60.0,-1.48,2,失敗
6227,2021-08-11,2021-08-12,31.2,32.35,3.69,1,勝利
1558,2021-08-12,2021-08-13,162.5,162.5,0.0,1,失敗
2351,2021-08-12,2021-08-13,142.5,138.0,-3.16,1,失敗
2352,2021-08-12,2021-08-16,31.15,29.6,-4.98,4,失敗
3024,2021-08-12,2021-08-13,13.15,12.75,-3.04,1,失敗
1727,2021-08-13,2021-08-20,15.95,18.6,16.61,7,勝利
2059,2021-08-13,2021-08-16,366.0,370.5,1.23,3,勝利
2612,2021-08-13,2021-08-16,63.4,60.5,-4.57,3,失敗
2883,2021-08-13,2021-08-16,14.3,13.7,-4.2,3,失敗
3390,2021-08-13,2021-08-16,18.85,17.8,-5.57,3,失敗
4123,2021-08-13,2021-08-16,69.4,68.9,-0.72,3,失敗
5525,2021-08-13,2021-08-16,24.85,24.65,-0.8,3,失敗
6226,2021-08-13,2021-08-16,15.25,15.15,-0.66,3,失敗
8916,2021-08-13,2021-08-16,43.35,42.7,-1.5,3,失敗
00680L,2021-08-16,2021-08-23,25.82,26.11,1.12,7,勝利
00713,2021-08-17,2021-08-18,42.99,43.08,0.21,1,勝利
1442,2021-08-17,2021-08-18,18.45,19.0,2.98,1,勝利
1742,2021-08-17,2021-08-18,18.6,19.5,4.84,1,勝利
9925,2021-08-17,2021-08-18,39.6,39.4,-0.51,1,失敗
2383,2021-08-18,2021-08-25,222.5,234.0,5.17,7,勝利
2609,2021-08-18,2021-08-19,136.5,126.5,-7.33,1,失敗
2617,2021-08-18,2021-08-20,47.85,48.1,0.52,2,勝利
1909,2021-08-19,2021-08-20,27.25,29.35,7.71,1,勝利
2351,2021-08-19,2021-08-20,137.0,139.0,1.46,1,勝利
2605,2021-08-19,2021-08-20,34.5,35.8,3.77,1,勝利
2606,2021-08-19,2021-08-20,60.4,63.8,5.63,1,勝利
2613,2021-08-19,2021-08-20,31.5,32.55,3.33,1,勝利
3675,2021-08-19,2021-08-20,148.0,162.5,9.8,1,勝利
4739,2021-08-19,2021-08-20,108.5,119.0,9.68,1,勝利
6104,2021-08-19,2021-08-20,101.5,111.5,9.85,1,勝利
6223,2021-08-19,2021-08-26,154.0,146.5,-4.87,7,失敗
6803,2021-08-19,2021-08-20,233.0,234.0,0.43,1,勝利
2368,2021-08-20,2021-08-23,68.3,68.4,0.15,3,勝利
2540,2021-08-20,2021-08-23,74.0,75.0,1.35,3,勝利
3228,2021-08-20,2021-08-24,420.0,410.0,-2.38,4,失敗
5274,2021-08-20,2021-08-23,2170.0,2130.0,-1.84,3,失敗
5489,2021-08-20,2021-08-23,33.4,33.5,0.3,3,勝利
6409,2021-08-20,2021-08-23,1285.0,1270.0,-1.17,3,失敗
8255,2021-08-20,2021-08-27,213.0,216.5,1.64,7,勝利
00668,2021-08-23,2021-08-30,35.69,35.74,0.14,7,勝利
00670L,2021-08-23,2021-08-30,110.2,114.3,3.72,7,勝利
1905,2021-08-23,2021-08-24,24.95,25.2,1.0,1,勝利
2022,2021-08-23,2021-08-24,18.95,18.75,-1.06,1,失敗
2065,2021-08-23,2021-08-24,52.9,53.1,0.38,1,勝利
2102,2021-08-23,2021-08-30,28.35,28.25,-0.35,7,失敗
2613,2021-08-23,2021-08-30,35.8,34.0,-5.03,7,失敗
2642,2021-08-23,2021-08-24,83.6,82.0,-1.91,1,失敗
3529,2021-08-23,2021-08-24,1310.0,1305.0,-0.38,1,失敗
3707,2021-08-23,2021-08-30,104.0,106.0,1.92,7,勝利
5285,2021-08-23,2021-08-30,120.5,120.5,0.0,7,失敗
5603,2021-08-23,2021-08-25,31.9,31.3,-1.88,2,失敗
5607,2021-08-23,2021-08-26,40.85,38.3,-6.24,3,失敗
6183,2021-08-23,2021-08-24,50.6,51.0,0.79,1,勝利
6281,2021-08-23,2021-08-24,83.4,83.5,0.12,1,勝利
6415,2021-08-23,2021-08-24,3690.0,3600.0,-2.44,1,失敗
6509,2021-08-23,2021-08-30,59.1,59.7,1.02,7,勝利
9917,2021-08-23,2021-08-30,97.0,99.1,2.16,7,勝利
00640L,2021-08-24,2021-08-27,28.06,27.86,-0.71,3,失敗
00737,2021-08-24,2021-08-31,33.07,33.81,2.24,7,勝利
00757,2021-08-24,2021-08-31,49.09,50.3,2.46,7,勝利
1409,2021-08-24,2021-08-31,20.3,19.75,-2.71,7,失敗
1709,2021-08-24,2021-08-25,20.6,19.3,-6.31,1,失敗
2314,2021-08-24,2021-08-31,54.5,59.1,8.44,7,勝利
2845,2021-08-24,2021-08-25,10.7,10.75,0.47,1,勝利
3035,2021-08-24,2021-08-25,94.3,94.8,0.53,1,勝利
3532,2021-08-24,2021-08-26,179.5,180.0,0.28,2,勝利
5519,2021-08-24,2021-08-25,22.3,22.15,-0.67,1,失敗
5525,2021-08-24,2021-08-25,24.8,24.7,-0.4,1,失敗
6568,2021-08-24,2021-08-25,218.5,234.0,7.09,1,勝利
8046,2021-08-24,2021-08-25,369.5,387.5,4.87,1,勝利
8069,2021-08-24,2021-08-25,76.0,77.0,1.32,1,勝利
0057,2021-08-25,2021-09-01,93.05,96.6,3.82,7,勝利
00642U,2021-08-25,2021-09-01,11.64,11.89,2.15,7,勝利
00715L,2021-08-25,2021-09-01,8.02,8.4,4.74,7,勝利
020019,2021-08-25,2021-08-26,14.11,14.1,-0.07,1,失敗
2428,2021-08-25,2021-08-26,212.5,202.5,-4.71,1,失敗
2855,2021-08-25,2021-08-26,26.15,23.4,-10.52,1,失敗
4205,2021-08-25,2021-08-27,133.5,132.5,-0.75,2,失敗
8040,2021-08-25,2021-08-26,62.3,64.0,2.73,1,勝利
2010,2021-08-26,2021-08-27,27.5,27.5,0.0,1,失敗
2022,2021-08-26,2021-08-27,18.9,18.8,-0.53,1,失敗
2024,2021-08-26,2021-08-27,28.2,26.5,-6.03,1,失敗
2027,2021-08-26,2021-08-27,49.0,50.2,2.45,1,勝利
2031,2021-08-26,2021-08-27,69.0,69.1,0.14,1,勝利
2032,2021-08-26,2021-08-27,33.15,31.8,-4.07,1,失敗
2642,2021-08-26,2021-08-27,80.8,74.0,-8.42,1,失敗
3035,2021-08-26,2021-08-31,104.0,99.2,-4.62,5,失敗
3663,2021-08-26,2021-09-02,40.85,42.5,4.04,7,勝利
8069,2021-08-26,2021-08-31,80.3,78.3,-2.49,5,失敗
8930,2021-08-26,2021-08-27,16.05,16.05,0.0,1,失敗
00714,2021-08-27,2021-09-03,22.36,23.14,3.49,7,勝利
2406,2021-08-27,2021-09-03,23.5,24.65,4.89,7,勝利
2838,2021-08-27,2021-08-30,11.95,12.05,0.84,3,勝利
9941,2021-08-27,2021-08-30,170.0,168.5,-0.88,3,失敗
2069,2021-08-30,2021-08-31,36.0,39.6,10.0,1,勝利
3051,2021-08-30,2021-09-02,11.45,10.1,-11.79,3,失敗
6223,2021-08-30,2021-08-31,152.5,148.5,-2.62,1,失敗
2038,2021-09-01,2021-09-02,40.55,39.3,-3.08,1,失敗
5902,2021-09-01,2021-09-02,26.6,26.1,-1.88,1,失敗
6167,2021-09-01,2021-09-03,9.02,8.86,-1.77,2,失敗
8097,2021-09-02,2021-09-09,25.4,29.0,14.17,7,勝利
00668,2021-09-03,2021-09-06,35.62,35.4,-0.62,3,失敗
8374,2021-09-03,2021-09-07,32.3,30.65,-5.11,4,失敗
8908,2021-09-03,2021-09-06,56.0,55.4,-1.07,3,失敗
8464,2021-09-06,2021-09-07,426.5,417.0,-2.23,1,失敗
5902,2021-09-07,2021-09-08,26.15,26.15,0.0,1,失敗
8044,2021-09-07,2021-09-10,119.0,121.5,2.1,3,勝利
4161,2021-09-09,2021-09-13,28.85,26.65,-7.63,4,失敗
4989,2021-09-09,2021-09-10,46.6,44.3,-4.94,1,失敗
6167,2021-09-09,2021-09-14,8.96,8.84,-1.34,5,失敗
1308,2021-09-10,2021-09-17,37.6,43.8,16.49,7,勝利
1531,2021-09-10,2021-09-17,15.4,15.65,1.62,7,勝利
1712,2021-09-10,2021-09-17,22.85,23.05,0.88,7,勝利
2025,2021-09-10,2021-09-14,5.51,5.68,3.09,4,勝利
2489,2021-09-10,2021-09-17,17.2,17.35,0.87,7,勝利
3147,2021-09-10,2021-09-13,51.3,51.0,-0.58,3,失敗
3209,2021-09-10,2021-09-13,29.95,30.5,1.84,3,勝利
3402,2021-09-10,2021-09-15,40.3,39.9,-0.99,5,失敗
3711,2021-09-10,2021-09-14,128.0,124.5,-2.73,4,失敗
1734,2021-09-13,2021-09-15,39.25,38.05,-3.06,2,失敗
2204,2021-09-13,2021-09-22,70.3,73.2,4.13,9,勝利
3581,2021-09-13,2021-09-22,27.35,25.5,-6.76,9,失敗
4706,2021-09-14,2021-09-22,18.9,18.75,-0.79,8,失敗
6654,2021-09-14,2021-09-15,83.0,83.6,0.72,1,勝利
00634R,2021-09-15,2021-09-24,4.13,4.13,0.0,9,失敗
00656R,2021-09-15,2021-09-17,7.83,7.78,-0.64,2,失敗
00662,2021-09-16,2021-09-22,55.35,54.1,-2.26,6,失敗
00774B,2021-09-16,2021-09-22,39.95,39.65,-0.75,6,失敗
2027,2021-09-16,2021-09-17,48.4,47.75,-1.34,1,失敗
5269,2021-09-16,2021-09-17,1960.0,2015.0,2.81,1,勝利
6419,2021-09-16,2021-09-22,39.35,37.0,-5.97,6,失敗
00678,2021-09-17,2021-09-22,30.39,30.35,-0.13,5,失敗
2368,2021-09-17,2021-09-27,74.0,67.8,-8.38,10,失敗
2880,2021-09-17,2021-09-22,20.5,20.15,-1.71,5,失敗
5381,2021-09-17,2021-09-22,6.42,6.41,-0.16,5,失敗
2466,2021-09-22,2021-09-23,45.2,44.0,-2.65,1,失敗
6126,2021-09-22,2021-09-29,26.25,31.4,19.62,7,勝利
00878,2021-09-23,2021-09-29,18.3,18.16,-0.77,6,失敗
1312,2021-09-23,2021-09-24,29.15,29.25,0.34,1,勝利
1742,2021-09-23,2021-09-30,18.9,21.1,11.64,7,勝利
2891,2021-09-23,2021-09-24,22.95,22.8,-0.65,1,失敗
4966,2021-09-23,2021-09-28,1880.0,1795.0,-4.52,5,失敗
6672,2021-09-23,2021-09-27,150.0,142.0,-5.33,4,失敗
006208,2021-09-24,2021-09-27,80.2,80.4,0.25,3,勝利
00631L,2021-09-24,2021-09-28,130.65,129.55,-0.84,4,失敗
00662,2021-09-24,2021-09-27,55.85,55.0,-1.52,3,失敗
00690,2021-09-24,2021-09-29,33.24,32.68,-1.68,5,失敗
00737,2021-09-24,2021-09-28,34.08,33.72,-1.06,4,失敗
00762,2021-09-24,2021-09-28,42.84,42.5,-0.79,4,失敗
1909,2021-09-24,2021-10-01,27.5,26.6,-3.27,7,失敗
2849,2021-09-24,2021-09-27,16.15,16.1,-0.31,3,失敗
3354,2021-09-24,2021-09-27,15.5,15.85,2.26,3,勝利
0050,2021-09-27,2021-09-28,140.0,139.0,-0.71,1,失敗
00668,2021-09-27,2021-09-28,35.14,35.06,-0.23,1,失敗
00770,2021-09-27,2021-09-28,38.58,38.16,-1.09,1,失敗
2882,2021-09-27,2021-09-28,58.7,59.0,0.51,1,勝利
6166,2021-09-27,2021-09-29,67.1,63.3,-5.66,2,失敗
2605,2021-09-29,2021-09-30,36.25,39.85,9.93,1,勝利
00634R,2021-10-01,2021-10-07,4.13,4.08,-1.21,6,失敗
00638R,2021-10-01,2021-10-07,8.53,8.39,-1.64,6,失敗
2351,2021-10-04,2021-10-05,124.5,136.0,9.24,1,勝利
2912,2021-10-05,2021-10-13,279.0,284.0,1.79,8,勝利
3587,2021-10-05,2021-10-13,146.0,145.0,-0.68,8,失敗
5489,2021-10-05,2021-10-06,33.55,33.65,0.3,1,勝利
6803,2021-10-05,2021-10-06,230.0,231.5,0.65,1,勝利
1303,2021-10-06,2021-10-12,90.0,88.6,-1.56,6,失敗
3663,2021-10-06,2021-10-07,44.15,44.3,0.34,1,勝利
8924,2021-10-06,2021-10-07,155.5,158.0,1.61,1,勝利
9917,2021-10-06,2021-10-07,97.3,98.5,1.23,1,勝利
9941,2021-10-06,2021-10-07,159.5,162.5,1.88,1,勝利
00646,2021-10-07,2021-10-12,37.63,37.57,-0.16,5,失敗
00668,2021-10-07,2021-10-15,35.0,35.55,1.57,8,勝利
00701,2021-10-07,2021-10-12,25.49,25.35,-0.55,5,失敗
00713,2021-10-07,2021-10-12,43.65,43.42,-0.53,5,失敗
00852L,2021-10-07,2021-10-12,20.8,20.74,-0.29,5,失敗
00878,2021-10-07,2021-10-12,18.2,18.06,-0.77,5,失敗
1231,2021-10-07,2021-10-08,67.7,67.9,0.3,1,勝利
1446,2021-10-07,2021-10-08,31.45,31.55,0.32,1,勝利
2489,2021-10-07,2021-10-15,17.75,17.55,-1.13,8,失敗
2637,2021-10-07,2021-10-08,75.5,76.3,1.06,1,勝利
2891,2021-10-07,2021-10-12,22.85,22.9,0.22,5,勝利
3029,2021-10-07,2021-10-12,46.35,45.85,-1.08,5,失敗
4707,2021-10-07,2021-10-08,13.25,13.25,0.0,1,失敗
4971,2021-10-07,2021-10-15,63.1,67.3,6.66,8,勝利
5520,2021-10-07,2021-10-12,50.0,49.8,-0.4,5,失敗
6161,2021-10-07,2021-10-15,24.85,25.05,0.8,8,勝利
6226,2021-10-07,2021-10-08,13.6,13.25,-2.57,1,失敗
6281,2021-10-07,2021-10-08,83.9,84.0,0.12,1,勝利
6287,2021-10-07,2021-10-08,12.4,12.2,-1.61,1,失敗
6292,2021-10-07,2021-10-15,40.9,41.25,0.86,8,勝利
8424,2021-10-07,2021-10-08,60.4,60.2,-0.33,1,失敗
9911,2021-10-07,2021-10-12,69.4,69.0,-0.58,5,失敗
00714,2021-10-08,2021-10-12,22.03,22.0,-0.14,4,失敗
2481,2021-10-08,2021-10-13,94.0,87.4,-7.02,5,失敗
2538,2021-10-08,2021-10-12,12.45,12.25,-1.61,4,失敗
4966,2021-10-08,2021-10-12,1710.0,1615.0,-5.56,4,失敗
5015,2021-10-08,2021-10-12,33.85,33.6,-0.74,4,失敗
6494,2021-10-08,2021-10-12,140.5,138.5,-1.42,4,失敗
6525,2021-10-08,2021-10-12,95.6,94.0,-1.67,4,失敗
8367,2021-10-08,2021-10-12,67.1,62.4,-7.0,4,失敗
1783,2021-10-12,2021-10-13,54.0,51.6,-4.44,1,失敗
5902,2021-10-12,2021-10-19,26.5,25.65,-3.21,7,失敗
8069,2021-10-12,2021-10-14,78.9,74.5,-5.58,2,失敗
00714,2021-10-13,2021-10-20,22.17,22.16,-0.05,7,失敗
6166,2021-10-14,2021-10-21,65.0,67.2,3.38,7,勝利
00647L,2021-10-15,2021-10-22,69.95,72.55,3.72,7,勝利
2102,2021-10-15,2021-10-18,28.15,29.3,4.09,3,勝利
1474,2021-10-18,2021-10-22,16.3,15.15,-7.06,4,失敗
1718,2021-10-18,2021-10-25,11.4,11.35,-0.44,7,失敗
1783,2021-10-18,2021-10-19,54.0,53.4,-1.11,1,失敗
2538,2021-10-18,2021-10-19,11.4,11.75,3.07,1,勝利
6548,2021-10-18,2021-10-25,95.4,103.0,7.97,7,勝利
4728,2021-10-19,2021-10-20,82.1,83.0,1.1,1,勝利
6568,2021-10-19,2021-10-20,296.0,325.5,9.97,1,勝利
8046,2021-10-19,2021-10-21,450.5,430.0,-4.55,2,失敗
8424,2021-10-19,2021-10-21,60.3,60.3,0.0,2,失敗
2538,2021-10-20,2021-10-27,12.5,13.35,6.8,7,勝利
1231,2021-10-21,2021-10-22,68.1,66.9,-1.76,1,失敗
2867,2021-10-21,2021-10-22,9.23,9.22,-0.11,1,失敗
3593,2021-10-21,2021-10-28,14.45,16.95,17.3,7,勝利
1737,2021-10-22,2021-10-25,33.55,32.9,-1.94,3,失敗
3354,2021-10-22,2021-10-25,15.7,15.55,-0.96,3,失敗
2543,2021-10-25,2021-10-27,7.6,7.7,1.32,2,勝利
8908,2021-10-28,2021-10-29,56.6,56.7,0.18,1,勝利
00683L,2021-11-01,2021-11-02,17.84,17.76,-0.45,1,失敗
1785,2021-11-01,2021-11-08,55.0,51.0,-7.27,7,失敗
2748,2021-11-01,2021-11-08,42.65,43.25,1.41,7,勝利
3652,2021-11-01,2021-11-02,26.6,26.6,0.0,1,失敗
5347,2021-11-01,2021-11-04,148.5,143.5,-3.37,3,失敗
1773,2021-11-02,2021-11-03,132.0,132.5,0.38,1,勝利
2303,2021-11-02,2021-11-03,59.0,59.2,0.34,1,勝利
3266,2021-11-02,2021-11-03,12.95,12.8,-1.16,1,失敗
4188,2021-11-02,2021-11-09,18.6,18.9,1.61,7,勝利
00652,2021-11-03,2021-11-04,29.82,29.7,-0.4,1,失敗
1231,2021-11-03,2021-11-05,68.0,67.4,-0.88,2,失敗
1773,2021-11-04,2021-11-11,135.5,139.0,2.58,7,勝利
3093,2021-11-04,2021-11-11,80.7,80.4,-0.37,7,失敗
6281,2021-11-05,2021-11-08,83.3,83.3,0.0,3,失敗
00715L,2021-11-08,2021-11-09,11.66,11.56,-0.86,1,失敗
3646,2021-11-08,2021-11-11,27.0,25.95,-3.89,3,失敗
8443,2021-11-09,2021-11-16,12.75,12.5,-1.96,7,失敗
1110,2021-11-10,2021-11-17,20.75,21.35,2.89,7,勝利
2442,2021-11-10,2021-11-15,11.9,11.65,-2.1,5,失敗
2511,2021-11-10,2021-11-17,13.35,13.3,-0.37,7,失敗
5525,2021-11-10,2021-11-17,27.95,29.1,4.11,7,勝利
