股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
4562,2019-07-08,2019-07-18,33.8,32.0,-5.33,8,失敗
8463,2019-07-08,2019-07-23,24.9,24.85,-0.2,11,未達標
2444,2019-07-09,2019-07-24,19.5,18.8,-3.59,11,未達標
2891C,2019-07-09,2019-07-24,61.1,61.0,-0.16,11,未達標
3048,2019-07-09,2019-07-24,13.4,13.5,0.75,11,未達標
6128,2019-07-09,2019-07-24,35.05,35.15,0.29,11,未達標
1810,2019-07-10,2019-07-25,7.92,7.69,-2.9,11,未達標
2504,2019-07-10,2019-07-25,8.56,8.61,0.58,11,未達標
2723,2019-07-10,2019-07-25,174.0,188.0,8.05,11,未達標
2727,2019-07-10,2019-07-25,80.3,79.5,-1.0,11,未達標
2358,2019-07-11,2019-07-26,15.2,14.55,-4.28,11,未達標
2515,2019-07-12,2019-07-29,7.79,7.71,-1.03,11,未達標
3041,2019-07-12,2019-07-17,10.2,11.7,14.71,3,勝利
9103,2019-07-12,2019-07-29,1.04,1.04,0.0,11,未達標
2480,2019-07-15,2019-07-30,52.3,51.4,-1.72,11,未達標
3018,2019-07-15,2019-07-22,26.9,25.45,-5.39,5,失敗
3356,2019-07-15,2019-07-30,32.8,31.25,-4.73,11,未達標
5531,2019-07-15,2019-07-30,9.92,9.72,-2.02,11,未達標
00677U,2019-07-16,2019-07-25,4.89,4.53,-7.36,7,失敗
6128,2019-07-16,2019-07-29,35.05,33.0,-5.85,9,失敗
9105,2019-07-16,2019-07-31,2.37,2.34,-1.27,11,未達標
4148,2019-07-17,2019-08-01,52.1,53.4,2.5,11,未達標
1733,2019-07-18,2019-07-26,32.85,31.1,-5.33,6,失敗
1810,2019-07-18,2019-08-02,7.91,7.68,-2.91,11,未達標
9103,2019-07-18,2019-08-02,1.04,1.04,0.0,11,未達標
3416,2019-07-19,2019-08-05,52.6,52.5,-0.19,11,未達標
2891C,2019-07-22,2019-08-06,61.1,61.1,0.0,11,未達標
6505,2019-07-22,2019-08-06,107.5,102.0,-5.12,11,失敗
2897,2019-07-23,2019-08-07,7.94,7.78,-2.02,11,未達標
4989,2019-07-23,2019-08-02,23.85,22.55,-5.45,8,失敗
6215,2019-07-23,2019-08-05,16.35,15.3,-6.42,9,失敗
8422,2019-07-23,2019-08-07,160.0,154.5,-3.44,11,未達標
1441,2019-07-24,2019-08-05,15.2,14.0,-7.89,8,失敗
2406,2019-07-24,2019-08-08,8.53,8.23,-3.52,11,未達標
4916,2019-07-25,2019-08-05,34.5,32.45,-5.94,7,失敗
00641R,2019-07-26,2019-08-13,15.17,16.0,5.47,11,未達標
1452,2019-07-26,2019-08-13,19.0,18.45,-2.89,11,未達標
1614,2019-07-26,2019-08-13,27.95,27.5,-1.61,11,未達標
2501,2019-07-26,2019-08-13,22.05,20.6,-6.58,11,失敗
2614,2019-07-26,2019-08-06,10.35,9.77,-5.6,7,失敗
6112,2019-07-26,2019-08-13,33.15,33.35,0.6,11,未達標
00666R,2019-07-29,2019-08-14,13.35,14.56,9.06,11,未達標
1313,2019-07-29,2019-08-07,11.2,10.6,-5.36,7,失敗
1521,2019-07-29,2019-08-14,61.5,61.7,0.33,11,未達標
2451,2019-07-29,2019-08-14,68.2,66.0,-3.23,11,未達標
4552,2019-07-29,2019-08-06,50.1,46.75,-6.69,6,失敗
1301,2019-07-30,2019-08-06,101.5,95.8,-5.62,5,失敗
3005,2019-07-30,2019-08-15,45.5,47.55,4.51,11,未達標
4807,2019-07-30,2019-08-05,33.9,32.05,-5.46,4,失敗
00634R,2019-07-31,2019-08-16,6.05,6.25,3.31,11,未達標
00638R,2019-07-31,2019-08-16,12.22,12.6,3.11,11,未達標
00656R,2019-07-31,2019-08-16,11.12,11.44,2.88,11,未達標
1709,2019-07-31,2019-08-16,13.6,13.1,-3.68,11,未達標
2546,2019-07-31,2019-08-16,36.1,36.35,0.69,11,未達標
2838A,2019-07-31,2019-08-16,53.9,54.2,0.56,11,未達標
3021,2019-07-31,2019-08-16,14.6,15.15,3.77,11,未達標
3535,2019-07-31,2019-08-02,27.45,25.8,-6.01,2,失敗
6205,2019-07-31,2019-08-16,26.0,25.7,-1.15,11,未達標
1809,2019-08-01,2019-08-05,13.35,14.9,11.61,2,勝利
2308,2019-08-01,2019-08-19,153.0,148.0,-3.27,11,未達標
1101B,2019-08-02,2019-08-20,52.4,52.5,0.19,11,未達標
1506,2019-08-02,2019-08-20,15.65,15.25,-2.56,11,未達標
1712,2019-08-02,2019-08-20,18.75,18.7,-0.27,11,未達標
2460,2019-08-02,2019-08-20,9.86,9.75,-1.12,11,未達標
2891B,2019-08-05,2019-08-21,63.6,64.4,1.26,11,未達標
2908,2019-08-05,2019-08-21,21.0,21.3,1.43,11,未達標
3679,2019-08-05,2019-08-21,44.75,44.3,-1.01,11,未達標
2443,2019-08-06,2019-08-22,3.1,2.97,-4.19,11,未達標
2897,2019-08-06,2019-08-22,7.87,7.72,-1.91,11,未達標
1451,2019-08-07,2019-08-12,25.65,24.0,-6.43,2,失敗
1531,2019-08-07,2019-08-23,15.75,15.5,-1.59,11,未達標
2007,2019-08-07,2019-08-23,4.46,4.6,3.14,11,未達標
2851,2019-08-07,2019-08-23,17.8,17.9,0.56,11,未達標
4560,2019-08-07,2019-08-23,49.0,49.95,1.94,11,未達標
1233,2019-08-08,2019-08-26,38.75,38.2,-1.42,11,未達標
1472,2019-08-08,2019-08-26,33.4,31.6,-5.39,11,失敗
1521,2019-08-08,2019-08-26,61.6,63.1,2.44,11,未達標
2312,2019-08-08,2019-08-26,10.55,10.4,-1.42,11,未達標
2433,2019-08-08,2019-08-26,48.25,47.95,-0.62,11,未達標
1341,2019-08-12,2019-08-27,58.1,59.3,2.07,11,未達標
1618,2019-08-12,2019-08-27,8.18,8.12,-0.73,11,未達標
3043,2019-08-12,2019-08-15,2.27,2.62,15.42,3,勝利
1506,2019-08-13,2019-08-28,15.6,15.2,-2.56,11,未達標
3024,2019-08-14,2019-08-29,6.74,6.55,-2.82,11,未達標
6141,2019-08-14,2019-08-20,20.2,22.7,12.38,4,勝利
1528,2019-08-15,2019-08-30,9.44,9.45,0.11,11,未達標
2546,2019-08-15,2019-08-30,36.25,35.95,-0.83,11,未達標
6108,2019-08-15,2019-08-30,27.15,27.6,1.66,11,未達標
1103,2019-08-16,2019-08-29,16.55,15.5,-6.34,9,失敗
1445,2019-08-16,2019-09-02,7.49,7.1,-5.21,11,失敗
2106,2019-08-16,2019-09-02,29.05,30.15,3.79,11,未達標
2331,2019-08-16,2019-08-20,11.35,12.6,11.01,2,勝利
2373,2019-08-16,2019-09-02,95.7,96.0,0.31,11,未達標
2412,2019-08-16,2019-09-02,108.0,110.0,1.85,11,未達標
2443,2019-08-16,2019-09-02,3.05,3.0,-1.64,11,未達標
2618,2019-08-16,2019-09-02,14.2,14.15,-0.35,11,未達標
2891,2019-08-16,2019-09-02,20.5,20.3,-0.98,11,未達標
2897,2019-08-16,2019-09-02,7.79,7.64,-1.93,11,未達標
3019,2019-08-16,2019-09-02,85.0,86.0,1.18,11,未達標
3545,2019-08-16,2019-09-02,22.7,23.75,4.63,11,未達標
5515,2019-08-16,2019-09-02,9.94,9.92,-0.2,11,未達標
6206,2019-08-16,2019-09-02,73.8,74.6,1.08,11,未達標
1434,2019-08-19,2019-09-03,34.8,33.95,-2.44,11,未達標
1463,2019-08-19,2019-09-03,13.35,13.35,0.0,11,未達標
1464,2019-08-19,2019-09-03,23.4,23.05,-1.5,11,未達標
1616,2019-08-19,2019-09-03,4.49,4.46,-0.67,11,未達標
1907,2019-08-19,2019-09-03,11.5,11.55,0.43,11,未達標
2379,2019-08-19,2019-09-03,211.0,214.0,1.42,11,未達標
2392,2019-08-19,2019-09-03,35.05,35.2,0.43,11,未達標
2459,2019-08-19,2019-09-03,36.8,36.55,-0.68,11,未達標
2464,2019-08-19,2019-09-03,42.15,42.0,-0.36,11,未達標
2515,2019-08-19,2019-09-03,7.52,7.6,1.06,11,未達標
2634,2019-08-19,2019-09-03,32.65,31.95,-2.14,11,未達標
3003,2019-08-19,2019-09-03,40.5,39.85,-1.6,11,未達標
3034,2019-08-19,2019-09-02,173.0,193.0,11.56,10,勝利
3040,2019-08-19,2019-09-03,29.5,29.1,-1.36,11,未達標
3356,2019-08-19,2019-09-03,31.35,32.0,2.07,11,未達標
3605,2019-08-19,2019-09-03,22.55,22.6,0.22,11,未達標
4725,2019-08-19,2019-09-03,16.9,18.25,7.99,11,未達標
4938,2019-08-19,2019-09-03,51.5,51.9,0.78,11,未達標
6277,2019-08-19,2019-09-03,84.1,84.4,0.36,11,未達標
1323,2019-08-20,2019-09-04,33.4,33.8,1.2,11,未達標
1527,2019-08-20,2019-08-28,57.6,50.2,-12.85,6,失敗
1773,2019-08-20,2019-09-04,81.8,83.9,2.57,11,未達標
2308,2019-08-20,2019-08-29,152.0,143.5,-5.59,7,失敗
2451,2019-08-20,2019-09-04,65.8,66.1,0.46,11,未達標
2511,2019-08-20,2019-09-04,10.95,11.25,2.74,11,未達標
2701,2019-08-20,2019-09-04,13.35,13.15,-1.5,11,未達標
2727,2019-08-20,2019-09-04,76.2,77.8,2.1,11,未達標
2809,2019-08-20,2019-09-04,30.85,30.95,0.32,11,未達標
2812,2019-08-20,2019-08-27,12.55,11.6,-7.57,5,失敗
2888,2019-08-20,2019-09-04,8.88,9.31,4.84,11,未達標
3013,2019-08-20,2019-09-04,14.3,14.25,-0.35,11,未達標
3015,2019-08-20,2019-09-04,18.8,19.0,1.06,11,未達標
3090,2019-08-20,2019-09-04,44.35,48.0,8.23,11,未達標
3094,2019-08-20,2019-09-04,17.05,17.1,0.29,11,未達標
3501,2019-08-20,2019-09-04,51.0,50.2,-1.57,11,未達標
4144,2019-08-20,2019-09-04,29.2,29.45,0.86,11,未達標
4943,2019-08-20,2019-08-26,156.0,143.0,-8.33,4,失敗
5534,2019-08-20,2019-08-27,88.5,80.5,-9.04,5,失敗
6414,2019-08-20,2019-09-04,218.0,227.0,4.13,11,未達標
8341,2019-08-20,2019-09-04,264.5,265.0,0.19,11,未達標
8462,2019-08-20,2019-09-04,231.0,235.5,1.95,11,未達標
2109,2019-08-21,2019-08-27,11.45,10.85,-5.24,4,失敗
2474,2019-08-21,2019-09-05,224.0,228.0,1.79,11,未達標
2477,2019-08-21,2019-09-04,21.0,23.1,10.0,10,勝利
2597,2019-08-21,2019-09-05,54.1,54.5,0.74,11,未達標
2616,2019-08-21,2019-09-05,29.6,29.55,-0.17,11,未達標
3450,2019-08-21,2019-09-05,58.4,59.8,2.4,11,未達標
4119,2019-08-21,2019-09-05,98.4,99.1,0.71,11,未達標
4133,2019-08-21,2019-09-05,27.9,28.35,1.61,11,未達標
4555,2019-08-21,2019-09-05,53.9,53.2,-1.3,11,未達標
2545,2019-08-22,2019-09-06,30.75,30.8,0.16,11,未達標
3229,2019-08-22,2019-08-29,12.75,14.2,11.37,5,勝利
6136,2019-08-22,2019-09-06,19.7,19.6,-0.51,11,未達標
9917,2019-08-22,2019-09-06,86.4,87.1,0.81,11,未達標
2509,2019-08-23,2019-08-29,29.2,24.25,-16.95,4,失敗
2888,2019-08-23,2019-09-09,8.9,9.78,9.89,11,未達標
3563,2019-08-23,2019-09-09,344.0,329.0,-4.36,11,未達標
00652,2019-08-27,2019-09-11,22.95,22.71,-1.05,11,未達標
1442,2019-08-27,2019-09-11,16.1,16.2,0.62,11,未達標
1609,2019-08-27,2019-09-11,10.0,10.45,4.5,11,未達標
2243,2019-08-27,2019-09-11,15.1,15.15,0.33,11,未達標
2353,2019-08-27,2019-09-11,16.9,17.5,3.55,11,未達標
2356,2019-08-27,2019-09-11,21.3,21.95,3.05,11,未達標
2357,2019-08-27,2019-09-11,201.0,208.0,3.48,11,未達標
2884,2019-08-27,2019-09-11,24.9,26.55,6.63,11,未達標
2888,2019-08-27,2019-09-09,8.87,9.78,10.26,9,勝利
4108,2019-08-27,2019-09-11,19.55,19.15,-2.05,11,未達標
4555,2019-08-27,2019-09-11,53.7,52.8,-1.68,11,未達標
6288,2019-08-27,2019-09-11,20.4,21.0,2.94,11,未達標
00642U,2019-08-28,2019-09-12,16.36,16.58,1.34,11,未達標
00672L,2019-08-28,2019-09-12,14.67,15.03,2.45,11,未達標
00713,2019-08-28,2019-09-12,31.96,32.89,2.91,11,未達標
1459,2019-08-28,2019-09-12,7.03,7.08,0.71,11,未達標
1773,2019-08-28,2019-09-12,80.7,83.3,3.22,11,未達標
1802,2019-08-28,2019-09-12,11.7,11.85,1.28,11,未達標
1909,2019-08-28,2019-09-12,13.7,14.4,5.11,11,未達標
2015,2019-08-28,2019-09-12,55.6,54.6,-1.8,11,未達標
2049,2019-08-28,2019-09-12,252.5,273.5,8.32,11,未達標
2115,2019-08-28,2019-09-12,39.45,39.0,-1.14,11,未達標
2425,2019-08-28,2019-09-12,28.4,27.75,-2.29,11,未達標
2536,2019-08-28,2019-09-12,19.9,20.7,4.02,11,未達標
2543,2019-08-28,2019-09-12,7.28,7.19,-1.24,11,未達標
2883,2019-08-28,2019-09-12,9.02,9.44,4.66,11,未達標
2889,2019-08-28,2019-09-12,10.4,10.75,3.37,11,未達標
6155,2019-08-28,2019-09-04,21.6,23.8,10.19,5,勝利
6196,2019-08-28,2019-09-12,48.95,48.95,0.0,11,未達標
6201,2019-08-28,2019-09-12,34.1,34.65,1.61,11,未達標
6452,2019-08-28,2019-09-06,228.5,216.5,-5.25,7,失敗
6581,2019-08-28,2019-09-12,91.0,90.6,-0.44,11,未達標
8429,2019-08-28,2019-09-12,13.65,13.2,-3.3,11,未達標
9941,2019-08-28,2019-09-12,110.5,113.0,2.26,11,未達標
0050,2019-08-29,2019-09-16,80.55,84.4,4.78,11,未達標
006208,2019-08-29,2019-09-16,45.74,47.51,3.87,11,未達標
00663L,2019-08-29,2019-09-16,35.86,38.91,8.51,11,未達標
00675L,2019-08-29,2019-09-16,15.6,16.86,8.08,11,未達標
1109,2019-08-29,2019-09-16,16.15,17.65,9.29,11,未達標
1451,2019-08-29,2019-09-16,23.05,23.1,0.22,11,未達標
1708,2019-08-29,2019-09-16,25.7,25.7,0.0,11,未達標
2379,2019-08-29,2019-09-16,208.5,211.0,1.2,11,未達標
2415,2019-08-29,2019-09-16,20.55,20.45,-0.49,11,未達標
2499,2019-08-29,2019-09-16,8.15,8.07,-0.98,11,未達標
2606,2019-08-29,2019-09-16,34.6,34.65,0.14,11,未達標
2801,2019-08-29,2019-09-16,20.1,21.2,5.47,11,未達標
2838,2019-08-29,2019-09-16,10.2,10.5,2.94,11,未達標
3024,2019-08-29,2019-09-16,6.55,6.57,0.31,11,未達標
3047,2019-08-29,2019-09-10,10.8,10.25,-5.09,8,失敗
3057,2019-08-29,2019-09-16,7.09,7.12,0.42,11,未達標
3712,2019-08-29,2019-09-16,20.3,20.1,-0.99,11,未達標
5283,2019-08-29,2019-09-16,92.7,91.9,-0.86,11,未達標
5907,2019-08-29,2019-09-16,30.75,30.15,-1.95,11,未達標
6202,2019-08-29,2019-09-16,67.0,66.4,-0.9,11,未達標
6235,2019-08-29,2019-09-09,12.3,13.75,11.79,7,勝利
6239,2019-08-29,2019-09-06,73.9,81.5,10.28,6,勝利
8039,2019-08-29,2019-09-16,43.6,45.3,3.9,11,未達標
8404,2019-08-29,2019-09-16,43.0,43.5,1.16,11,未達標
0058,2019-08-30,2019-09-17,45.64,46.81,2.56,11,未達標
00701,2019-08-30,2019-09-17,22.17,22.87,3.16,11,未達標
00736,2019-08-30,2019-09-17,19.21,19.81,3.12,11,未達標
00737,2019-08-30,2019-09-17,21.78,21.94,0.73,11,未達標
1460,2019-08-30,2019-09-17,10.1,10.2,0.99,11,未達標
1718,2019-08-30,2019-09-17,8.09,8.33,2.97,11,未達標
1904,2019-08-30,2019-09-17,17.55,18.15,3.42,11,未達標
2014,2019-08-30,2019-09-17,9.92,10.2,2.82,11,未達標
2317,2019-08-30,2019-09-17,74.2,74.6,0.54,11,未達標
2363,2019-08-30,2019-09-17,8.0,8.13,1.63,11,未達標
2892,2019-08-30,2019-09-17,21.5,22.2,3.26,11,未達標
3003,2019-08-30,2019-09-17,39.9,40.7,2.01,11,未達標
3013,2019-08-30,2019-09-17,14.0,13.8,-1.43,11,未達標
3027,2019-08-30,2019-09-17,7.5,7.39,-1.47,11,未達標
3164,2019-08-30,2019-09-17,26.0,25.5,-1.92,11,未達標
3515,2019-08-30,2019-09-11,59.1,67.6,14.38,8,勝利
4764,2019-08-30,2019-09-17,68.8,70.4,2.33,11,未達標
5871,2019-08-30,2019-09-17,124.5,128.0,2.81,11,未達標
6214,2019-08-30,2019-09-17,73.0,72.8,-0.27,11,未達標
6505,2019-08-30,2019-09-17,97.2,102.0,4.94,11,未達標
6558,2019-08-30,2019-09-17,66.7,64.0,-4.05,11,未達標
6668,2019-08-30,2019-09-10,61.5,70.4,14.47,7,勝利
8996,2019-08-30,2019-09-17,39.7,41.15,3.65,11,未達標
9907,2019-08-30,2019-09-17,12.15,12.1,-0.41,11,未達標
00689R,2019-09-02,2019-09-18,15.48,16.17,4.46,11,未達標
1717,2019-09-02,2019-09-18,25.0,25.25,1.0,11,未達標
2465,2019-09-02,2019-09-18,11.4,11.2,-1.75,11,未達標
2634,2019-09-02,2019-09-18,32.2,32.0,-0.62,11,未達標
3694,2019-09-02,2019-09-16,21.45,20.25,-5.59,9,失敗
6573,2019-09-02,2019-09-18,23.3,25.7,10.3,11,勝利
1218,2019-09-03,2019-09-19,19.6,19.9,1.53,11,未達標
1616,2019-09-03,2019-09-19,4.46,4.83,8.3,11,未達標
2308,2019-09-05,2019-09-23,147.5,146.0,-1.02,11,未達標
3010,2019-09-05,2019-09-23,53.8,53.9,0.19,11,未達標
1110,2019-09-06,2019-09-24,16.5,16.9,2.42,11,未達標
1472,2019-09-06,2019-09-24,32.85,33.3,1.37,11,未達標
1737,2019-09-06,2019-09-24,33.1,32.75,-1.06,11,未達標
2702,2019-09-06,2019-09-24,18.05,18.7,3.6,11,未達標
5288,2019-09-06,2019-09-24,133.5,129.0,-3.37,11,未達標
6243,2019-09-06,2019-09-20,10.2,11.35,11.27,9,勝利
8482,2019-09-06,2019-09-24,137.5,131.0,-4.73,11,未達標
2701,2019-09-09,2019-09-25,13.15,13.1,-0.38,11,未達標
6142,2019-09-09,2019-09-25,8.45,8.16,-3.43,11,未達標
2453,2019-09-10,2019-09-26,16.85,16.55,-1.78,11,未達標
3011,2019-09-10,2019-09-26,7.0,6.92,-1.14,11,未達標
1474,2019-09-11,2019-09-27,9.04,8.86,-1.99,11,未達標
3024,2019-09-11,2019-09-27,6.57,6.74,2.59,11,未達標
5521,2019-09-11,2019-09-27,7.05,7.5,6.38,11,未達標
6214,2019-09-11,2019-09-27,73.8,73.0,-1.08,11,未達標
6283,2019-09-11,2019-09-27,34.3,33.05,-3.64,11,未達標
2399,2019-09-12,2019-09-27,11.35,10.55,-7.05,10,失敗
2505,2019-09-12,2019-09-26,12.35,13.7,10.93,9,勝利
5525,2019-09-12,2019-10-01,22.45,23.2,3.34,11,未達標
1445,2019-09-16,2019-10-02,7.09,7.03,-0.85,11,未達標
1410,2019-09-17,2019-10-03,26.5,26.25,-0.94,11,未達標
2509,2019-09-17,2019-10-03,25.5,25.6,0.39,11,未達標
1110,2019-09-18,2019-10-04,16.7,17.0,1.8,11,未達標
1416,2019-09-18,2019-10-04,14.05,13.95,-0.71,11,未達標
1527,2019-09-18,2019-10-01,50.6,48.05,-5.04,8,失敗
3027,2019-09-18,2019-10-04,7.46,7.87,5.5,11,未達標
3033,2019-09-18,2019-10-04,17.95,18.25,1.67,11,未達標
6289,2019-09-18,2019-09-23,0.55,0.52,-5.45,3,失敗
8367,2019-09-18,2019-10-04,23.0,22.8,-0.87,11,未達標
8463,2019-09-18,2019-09-23,25.1,28.05,11.75,3,勝利
2453,2019-09-20,2019-10-08,16.4,16.1,-1.83,11,未達標
4426,2019-09-20,2019-10-08,56.6,55.6,-1.77,11,未達標
6202,2019-09-20,2019-10-08,66.8,65.5,-1.95,11,未達標
00638R,2019-09-23,2019-10-09,12.12,12.06,-0.5,11,未達標
00656R,2019-09-23,2019-10-09,11.03,11.0,-0.27,11,未達標
1231,2019-09-23,2019-10-09,42.5,41.5,-2.35,11,未達標
00651R,2019-09-25,2019-10-15,8.71,8.63,-0.92,11,未達標
1737,2019-09-26,2019-10-16,32.95,32.0,-2.88,11,未達標
6128,2019-09-27,2019-10-17,32.3,31.55,-2.32,11,未達標
3047,2019-10-01,2019-10-18,10.7,10.95,2.34,11,未達標
3164,2019-10-01,2019-10-18,25.55,25.45,-0.39,11,未達標
6452,2019-10-01,2019-10-18,216.0,224.5,3.94,11,未達標
2527,2019-10-02,2019-10-21,22.35,24.05,7.61,11,未達標
3703,2019-10-02,2019-10-21,14.5,15.25,5.17,11,未達標
4912,2019-10-02,2019-10-21,115.0,120.0,4.35,11,未達標
00688L,2019-10-03,2019-10-16,27.1,25.38,-6.35,7,失敗
1539,2019-10-03,2019-10-22,20.0,19.95,-0.25,11,未達標
1722,2019-10-03,2019-10-16,46.2,51.0,10.39,7,勝利
1809,2019-10-03,2019-10-22,12.8,12.65,-1.17,11,未達標
2546,2019-10-03,2019-10-22,35.5,37.15,4.65,11,未達標
2548,2019-10-03,2019-10-22,80.8,84.5,4.58,11,未達標
4438,2019-10-03,2019-10-22,140.0,146.5,4.64,11,未達標
5706,2019-10-03,2019-10-22,36.05,37.1,2.91,11,未達標
9919,2019-10-03,2019-10-22,10.4,10.5,0.96,11,未達標
1806,2019-10-04,2019-10-23,6.48,6.56,1.23,11,未達標
6289,2019-10-04,2019-10-22,0.55,0.62,12.73,10,勝利
6558,2019-10-04,2019-10-23,66.0,68.3,3.48,11,未達標
1517,2019-10-08,2019-10-25,9.18,9.2,0.22,11,未達標
1702,2019-10-08,2019-10-25,50.5,50.6,0.2,11,未達標
2423,2019-10-08,2019-10-25,26.05,27.1,4.03,11,未達標
2915,2019-10-08,2019-10-25,69.9,73.4,5.01,11,未達標
3712,2019-10-08,2019-10-25,20.8,21.55,3.61,11,未達標
4912,2019-10-08,2019-10-25,114.5,118.0,3.06,11,未達標
1234,2019-10-09,2019-10-28,31.3,31.9,1.92,11,未達標
1539,2019-10-09,2019-10-28,19.8,19.95,0.76,11,未達標
00665L,2019-10-14,2019-10-29,25.8,25.72,-0.31,11,未達標
1460,2019-10-14,2019-10-29,10.3,10.25,-0.49,11,未達標
1904,2019-10-14,2019-10-29,18.3,18.1,-1.09,11,未達標
2015,2019-10-14,2019-10-29,52.8,52.1,-1.33,11,未達標
2239,2019-10-14,2019-10-29,102.5,97.2,-5.17,11,失敗
2816,2019-10-14,2019-10-29,19.4,19.4,0.0,11,未達標
5283,2019-10-14,2019-10-29,90.8,93.2,2.64,11,未達標
6205,2019-10-14,2019-10-29,25.8,25.65,-0.58,11,未達標
00766L,2019-10-15,2019-10-30,9.63,9.68,0.52,11,未達標
1452,2019-10-15,2019-10-30,18.5,18.1,-2.16,11,未達標
1463,2019-10-15,2019-10-30,13.4,13.05,-2.61,11,未達標
1477,2019-10-15,2019-10-30,166.0,169.0,1.81,11,未達標
2107,2019-10-15,2019-10-30,18.75,18.7,-0.27,11,未達標
2108,2019-10-15,2019-10-30,31.55,31.65,0.32,11,未達標
2612,2019-10-15,2019-10-30,31.9,31.8,-0.31,11,未達標
2636,2019-10-15,2019-10-30,23.9,23.5,-1.67,11,未達標
2852,2019-10-15,2019-10-30,14.35,14.25,-0.7,11,未達標
2890,2019-10-15,2019-10-30,12.3,12.6,2.44,11,未達標
3535,2019-10-15,2019-10-30,23.8,24.25,1.89,11,未達標
3607,2019-10-15,2019-10-30,17.85,17.85,0.0,11,未達標
3704,2019-10-15,2019-10-30,20.8,20.9,0.48,11,未達標
4526,2019-10-15,2019-10-30,17.3,17.05,-1.45,11,未達標
4536,2019-10-15,2019-10-30,141.0,135.5,-3.9,11,未達標
4919,2019-10-15,2019-10-28,51.1,48.35,-5.38,9,失敗
4999,2019-10-15,2019-10-30,43.3,42.6,-1.62,11,未達標
6206,2019-10-15,2019-10-30,73.5,71.1,-3.27,11,未達標
1104,2019-10-16,2019-10-31,18.85,18.8,-0.27,11,未達標
1301,2019-10-16,2019-10-31,95.9,97.8,1.98,11,未達標
2020,2019-10-16,2019-10-31,14.5,14.7,1.38,11,未達標
2610,2019-10-16,2019-10-31,9.16,9.06,-1.09,11,未達標
2617,2019-10-16,2019-10-31,19.0,18.45,-2.89,11,未達標
3576,2019-10-16,2019-10-31,8.48,8.25,-2.71,11,未達標
3694,2019-10-16,2019-10-31,19.95,19.1,-4.26,11,未達標
4306,2019-10-16,2019-10-31,11.8,11.7,-0.85,11,未達標
4927,2019-10-16,2019-10-31,41.8,43.25,3.47,11,未達標
00717,2019-10-17,2019-11-01,20.03,19.58,-2.25,11,未達標
1507,2019-10-17,2019-11-01,64.5,64.9,0.62,11,未達標
1730,2019-10-17,2019-11-01,72.3,72.1,-0.28,11,未達標
2104,2019-10-17,2019-11-01,32.3,32.5,0.62,11,未達標
3164,2019-10-17,2019-11-01,25.45,24.8,-2.55,11,未達標
3481,2019-10-17,2019-10-31,7.13,6.77,-5.05,10,失敗
1409,2019-10-18,2019-11-04,11.2,11.2,0.0,11,未達標
1702,2019-10-18,2019-11-04,50.1,49.95,-0.3,11,未達標
1712,2019-10-18,2019-11-04,18.6,18.95,1.88,11,未達標
1723,2019-10-18,2019-11-04,127.5,126.0,-1.18,11,未達標
1809,2019-10-18,2019-11-04,12.65,12.55,-0.79,11,未達標
2499,2019-10-18,2019-10-29,6.2,7.15,15.32,7,勝利
2845,2019-10-18,2019-11-04,12.0,12.0,0.0,11,未達標
4552,2019-10-18,2019-11-04,41.4,39.05,-5.68,11,失敗
6116,2019-10-18,2019-11-04,6.63,6.73,1.51,11,未達標
2010,2019-10-21,2019-11-05,10.3,10.3,0.0,11,未達標
2451,2019-10-21,2019-11-05,65.2,66.8,2.45,11,未達標
2488,2019-10-21,2019-11-05,33.65,34.35,2.08,11,未達標
2615,2019-10-21,2019-11-05,18.15,18.6,2.48,11,未達標
3454,2019-10-21,2019-11-05,101.0,98.2,-2.77,11,未達標
5607,2019-10-21,2019-11-05,21.7,20.85,-3.92,11,未達標
6177,2019-10-21,2019-11-05,27.3,27.4,0.37,11,未達標
6414,2019-10-21,2019-11-05,219.5,232.0,5.69,11,未達標
00678,2019-10-22,2019-11-06,20.91,21.63,3.44,11,未達標
1533,2019-10-22,2019-11-06,38.3,37.65,-1.7,11,未達標
2542,2019-10-22,2019-11-06,47.0,47.45,0.96,11,未達標
3018,2019-10-22,2019-10-31,22.9,25.7,12.23,7,勝利
3051,2019-10-22,2019-11-06,3.0,3.12,4.0,11,未達標
3167,2019-10-22,2019-10-28,32.15,35.4,10.11,4,勝利
3376,2019-10-22,2019-11-06,123.5,126.0,2.02,11,未達標
6136,2019-10-22,2019-11-06,19.65,19.6,-0.25,11,未達標
6278,2019-10-22,2019-10-24,76.8,89.1,16.02,2,勝利
8021,2019-10-22,2019-10-24,19.9,22.35,12.31,2,勝利
1709,2019-10-23,2019-11-07,12.85,13.35,3.89,11,未達標
2417,2019-10-23,2019-11-07,10.5,10.5,0.0,11,未達標
3665,2019-10-23,2019-11-07,212.0,211.0,-0.47,11,未達標
3702,2019-10-23,2019-11-07,37.95,38.35,1.05,11,未達標
1325,2019-10-24,2019-11-08,15.55,15.6,0.32,11,未達標
1536,2019-10-24,2019-11-08,115.5,114.5,-0.87,11,未達標
1904,2019-10-24,2019-11-08,18.1,18.2,0.55,11,未達標
2351,2019-10-24,2019-11-08,62.1,61.5,-0.97,11,未達標
2530,2019-10-24,2019-11-08,16.2,16.0,-1.23,11,未達標
